start_station_name,start_station_id,avg_lat,avg_lng,total_trips,member_trips,casual_trips,peak_departures,peak_net_outflow,peak_outflow_rate,total_rebalancing_needed,rebalancing_cost
Sumpter St & Fulton St,4187.04,40.67923,-73.92588,1072,750,322,110.0,68.0,0.6181818181818182,742.0,1558.2
W 190 St & St Nicholas Ave,8453.14,40.854788,-73.929513,1067,843,224,111.0,71.0,0.6396396396396397,676.0,1419.6000000000001
Bergen St & Saratoga Ave,4064.03,40.67423,-73.91656,1065,785,280,180.0,154.0,0.8555555555555555,782.0,1642.2
10 Ave & W 215 St,8679.03,40.86932465640094,-73.91519755125046,1065,845,220,92.0,24.0,0.2608695652173913,730.0,1533.0
W Tremont Ave & Grand Ave,8384.03,40.850036,-73.912785,1062,826,236,93.0,62.0,0.6666666666666666,733.0,1539.3
Stephen St & Seneca Ave,4798.10,40.6988,-73.9007,1061,789,272,151.0,114.0,0.7549668874172185,783.0,1644.3000000000002
Featherbed Ln & Nelson Ave,8327.15,40.846011,-73.919637,1060,839,221,105.0,70.0,0.6666666666666666,684.0,1436.4
E 14 St & 1 Ave,5779.1,40.73139303364151,-73.98286700248718,1059,928,131,3360.0,1358.0,0.4041666666666667,11227.0,23576.7
39 Ave & 99 St,6380.10,40.74962,-73.86677,1057,745,312,98.0,47.0,0.47959183673469385,794.0,1667.4
University Ave & Brandt Pl,8366.07,40.848354,-73.918389,1055,804,251,159.0,136.0,0.8553459119496856,772.0,1621.2
51 Ave & 61 St,5923.02,40.73568,-73.90387,1054,937,117,453.0,427.0,0.9426048565121413,842.0,1768.2
Rogers Ave & Snyder Ave,3286.07,40.64871,-73.95218,1052,799,253,141.0,118.0,0.8368794326241135,762.0,1600.2
Winthrop St & Albany Ave,3535.03,40.6577,-73.9398,1051,901,150,237.0,137.0,0.5780590717299579,644.0,1352.4
34 Ave & 108 St,6609.03,40.75614,-73.86084,1051,658,393,52.0,37.0,0.7115384615384616,730.0,1533.0
Jerome Ave & Anderson Ave,8061.01,40.830179,-73.928747,1049,849,200,147.0,121.0,0.8231292517006803,731.0,1535.1000000000001
39 Ave & 54 St,6392.02,40.74891,-73.90899,1046,890,156,140.0,104.0,0.7428571428571429,722.0,1516.2
Tilden Ave & Lott St,3214.04,40.64661,-73.95401,1042,856,186,241.0,168.0,0.6970954356846473,751.0,1577.1000000000001
Morgan Bike Mechanics,SYS016,40.70962789682351,-73.93145710229872,1042,1004,38,265.0,236.0,0.8905660377358491,579.0,1215.9
Grand Ave & 55 St,5369.01,40.71888,-73.91427,1041,591,450,28.0,-11.0,-0.39285714285714285,835.0,1753.5
Van Dam St & Greenpoint Ave,5883.06,40.73443564069459,-73.93790781497955,1039,829,210,78.0,-18.0,-0.23076923076923078,662.0,1390.2
Sedgwick Ave & W Burnside Ave,8465.01,40.854947,-73.916661,1039,847,192,239.0,216.0,0.9037656903765691,754.0,1583.4
Mount Eden Pkwy & Eastburn Ave,8245.03,40.842675,-73.908544,1038,787,251,106.0,25.0,0.2358490566037736,637.0,1337.7
31 Ave & 86 St,6709.05,40.75958,-73.88219,1038,812,226,130.0,99.0,0.7615384615384615,759.0,1593.9
Hazen St & 20 Ave,7032.06,40.772092,-73.895166,1034,776,258,156.0,99.0,0.6346153846153846,726.0,1524.6000000000001
104 St & 32 Ave,6692.03,40.75951,-73.86491,1033,663,370,77.0,68.0,0.8831168831168831,765.0,1606.5
61 St & Laurel Hill Blvd,5998.09,40.7388,-73.90338,1031,846,185,154.0,141.0,0.9155844155844156,713.0,1497.3
57 Ave & 98 Pl,6028.01,40.73802,-73.86103,1029,715,314,108.0,72.0,0.6666666666666666,685.0,1438.5
Prospect Ave & Longwood Ave,7870.02,40.81899,-73.90202,1026,834,192,69.0,49.0,0.7101449275362319,701.0,1472.1000000000001
W 176 St & Montgomery Ave,8366.06,40.849629,-73.919205,1024,855,169,184.0,161.0,0.875,707.0,1484.7
E 178 St & Monterey Ave,8351.06,40.84749,-73.89464,1024,854,170,127.0,91.0,0.7165354330708661,683.0,1434.3
Sterling Pl & Ralph Ave,3958.02,40.67095,-73.92222,1020,812,208,146.0,123.0,0.8424657534246576,705.0,1480.5
W 163 St & Riverside Dr,8210.01,40.839278,-73.945446,1019,788,231,153.0,128.0,0.8366013071895425,715.0,1501.5
97 St & 57 Ave,5953.03,40.73727,-73.86415,1019,692,327,135.0,87.0,0.6444444444444445,668.0,1402.8
Corona Ave & 92 St,6155.03,40.7424,-73.87251,1019,703,316,76.0,43.0,0.5657894736842105,730.0,1533.0
Andrews Ave S & W 179 St,8483.02,40.855156,-73.91278,1018,829,189,116.0,88.0,0.7586206896551724,683.0,1434.3
Edgecombe Ave & W 150 St,8049.05,40.826881,-73.941427,1018,833,185,175.0,156.0,0.8914285714285715,715.0,1501.5
Grand Ave & W Fordham Rd,8571.02,40.86288,-73.90316,1016,784,232,73.0,59.0,0.8082191780821918,625.0,1312.5
Academy St & Nagle Ave,8579.05,40.862562,-73.922661,1015,747,268,143.0,125.0,0.8741258741258742,661.0,1388.1000000000001
36 St & Hunters Point Ave,5992.02,40.73781699881193,-73.93024072051048,1012,868,144,99.0,-4.0,-0.04040404040404041,686.0,1440.6000000000001
Bainbridge Ave & E 196 St,8615.01,40.86648,-73.89042,1009,787,222,164.0,141.0,0.8597560975609756,662.0,1390.2
21 Ave & 80 St,7060.02,40.770888,-73.889914,1004,865,139,257.0,245.0,0.953307392996109,736.0,1545.6000000000001
Queens Blvd & Albion Ave,6056.02,40.73856,-73.88553,1002,806,196,95.0,73.0,0.7684210526315789,659.0,1383.9
Park Ave & E 179 St,8374.02,40.85014,-73.89818,998,859,139,139.0,84.0,0.60431654676259,610.0,1281.0
91 St & 31 Ave,6741.03,40.76022,-73.87774,997,730,267,158.0,133.0,0.8417721518987342,740.0,1554.0
College Ave & E 170 St,8175.06,40.837576,-73.910489,995,831,164,134.0,73.0,0.5447761194029851,614.0,1289.4
Southern Blvd & E 175 St,8196.02,40.839335,-73.886445,994,768,226,85.0,71.0,0.8352941176470589,700.0,1470.0
90 St & 51 Ave,6080.07,40.73937,-73.87411,987,712,275,91.0,41.0,0.45054945054945056,675.0,1417.5
99 St & Astoria Blvd,6733.01,40.76196,-73.87042,987,781,206,129.0,109.0,0.8449612403100775,662.0,1390.2
Anthony Ave & E 175 St,8319.01,40.846465,-73.903869,987,873,114,147.0,98.0,0.6666666666666666,677.0,1421.7
Sedgwick Ave & Giles Pl,8815.01,40.88111,-73.8965,985,778,207,218.0,188.0,0.8623853211009175,687.0,1442.7
Lenox Rd & E 43 St,3495.08,40.65496,-73.93765,984,822,162,236.0,179.0,0.7584745762711864,701.0,1472.1000000000001
25 Ave & 85 St,6817.15,40.76328,-73.88404,982,724,258,141.0,117.0,0.8297872340425532,687.0,1442.7
E 138 St & Willow Ave,7654.04,40.804168,-73.911545,978,682,296,74.0,22.0,0.2972972972972973,638.0,1339.8
30 Ave & 96 St,6772.11,40.76086,-73.87308,976,747,229,140.0,123.0,0.8785714285714286,710.0,1491.0
Grand Concourse & E 203 St,8734.04,40.87382,-73.88661,976,788,188,283.0,201.0,0.7102473498233216,674.0,1415.4
St James Ave & 51 Ave,6014.01,40.73812999999999,-73.88104,970,725,245,114.0,98.0,0.8596491228070176,698.0,1465.8
Ditmars Blvd & 102 St,6970.02,40.76894,-73.86832,969,680,289,74.0,51.0,0.6891891891891891,734.0,1541.4
72 St & 41 Ave,6258.03,40.7448,-73.89377,966,816,150,86.0,63.0,0.7325581395348837,685.0,1438.5
Bronx Park S & Bryant Ave,8284.01,40.84437,-73.87796,963,678,285,129.0,89.0,0.689922480620155,602.0,1264.2
Bergen St & Vanderbilt Ave,4157.1,40.6794388,-73.9680438,963,842,121,3841.0,531.0,0.13824524863316845,6047.0,12698.7
6 Ave & 55 St,3000.08,40.640831,-74.010996,959,837,122,195.0,177.0,0.9076923076923077,732.0,1537.2
Schenectady Ave & Maple St,3639.04,40.66178,-73.93445,957,782,175,154.0,93.0,0.6038961038961039,603.0,1266.3
E 58 St & 1 Ave (NW Corner),6723.1,40.759125,-73.962658,957,880,77,3425.0,1668.0,0.48700729927007297,11249.0,23622.9
E 2 St & Ave A,5553.1,40.72307749068673,-73.98583620786667,956,829,127,5001.0,3039.0,0.6076784643071386,8052.0,16909.2
82 St & 30 Ave,6748.04,40.76109,-73.88632,952,803,149,161.0,130.0,0.8074534161490683,639.0,1341.9
Webster Ave & Ford St,8472.08,40.85556,-73.89615,951,728,223,81.0,58.0,0.7160493827160493,584.0,1226.4
Marcy Ave & Rutledge St,4933.04,40.703681,-73.95427,951,722,229,59.0,-5.0,-0.0847457627118644,656.0,1377.6000000000001
32 Ave & 84 St,6636.04,40.75793,-73.88401,950,740,210,167.0,144.0,0.8622754491017964,736.0,1545.6000000000001
65 Ln & Metropolitan Ave,5199.01,40.7123,-73.89397,950,777,173,155.0,121.0,0.7806451612903226,677.0,1421.7
Metropolitan Ave & 65 Ln,5160.01,40.71225,-73.89111,950,647,303,53.0,32.0,0.6037735849056604,665.0,1396.5
41 Ave & 67 St,6225.03,40.74446,-73.89764,950,783,167,124.0,117.0,0.9435483870967742,738.0,1549.8
Lexington Ave & E 36 St,6313.1,40.7475739589548,-73.9788007736206,949,863,86,2565.0,304.0,0.11851851851851852,5764.0,12104.4
104 St & 38 Ave,6457.06,40.75138,-73.86242,944,646,298,33.0,18.0,0.5454545454545454,711.0,1493.1000000000001
100 St & Northern Blvd,6618.02,40.75748,-73.86843,942,567,375,105.0,80.0,0.7619047619047619,678.0,1423.8
St Marks Pl & 2 Ave,5669.1,40.7284186,-73.98713956,942,833,109,3522.0,1840.0,0.5224304372515616,10031.0,21065.100000000002
E 176 St & Clinton Ave,8272.08,40.84311,-73.89149,938,669,269,141.0,109.0,0.7730496453900709,608.0,1276.8
Vyse Ave & E 181 St,8306.03,40.84463,-73.87988,937,777,160,131.0,92.0,0.7022900763358778,579.0,1215.9
64 St & 51 Ave,5956.04,40.73577,-73.90184,935,823,112,234.0,224.0,0.9572649572649573,723.0,1518.3
Irwin Ave & W 232 St,8835.05,40.88227,-73.90809000000002,934,743,191,214.0,133.0,0.6214953271028038,586.0,1230.6000000000001
Hoe Ave & Jennings St,8095.06,40.832171,-73.889686,934,741,193,212.0,171.0,0.8066037735849056,643.0,1350.3
108 St & 52 Ave,6138.07,40.74310053056842,-73.85466891367044,933,548,385,85.0,69.0,0.8117647058823529,670.0,1407.0
102 St & 34 Ave,6576.07,40.75584,-73.86621,933,643,290,68.0,58.0,0.8529411764705882,654.0,1373.4
Townsend Ave & E 175 St,8323.05,40.84741,-73.911359,932,799,133,112.0,96.0,0.8571428571428571,561.0,1178.1000000000001
W 12 St & Hudson St,5997.1,40.73752993301071,-74.00558933615685,928,792,136,3779.0,2232.0,0.5906324424450913,13554.0,28463.4
University Ave & W 168 St,8183.02,40.838706,-73.927034,925,775,150,232.0,189.0,0.8146551724137931,648.0,1360.8
Grand Concourse & E Mosholu Pkwy S,8795.03,40.877964,-73.8847550291,925,721,204,79.0,58.0,0.7341772151898734,580.0,1218.0
92 St & 37 Ave,6433.01,40.75085,-73.87509,925,677,248,82.0,67.0,0.8170731707317073,622.0,1306.2
Morris Ave & E 171 St,8209.01,40.83899,-73.9109,922,747,175,148.0,22.0,0.14864864864864866,597.0,1253.7
Cypress Ave & St Felix Ave,4687.03,40.69559,-73.89927,921,723,198,185.0,170.0,0.918918918918919,743.0,1560.3
Clarkson Ave & Troy Ave,3454.01,40.65633,-73.93648,921,852,69,78.0,25.0,0.32051282051282054,552.0,1159.2
Garrison Ave & Manida St,7905.05,40.818743,-73.890247,921,772,149,135.0,93.0,0.6888888888888889,620.0,1302.0
Ditmars Blvd & 73 St,6964.05,40.76817,-73.89629299999999,920,773,147,79.0,74.0,0.9367088607594937,688.0,1444.8
Clarkson Ave & Utica Ave,3486.02,40.65666000000001,-73.93109,912,653,259,151.0,84.0,0.5562913907284768,580.0,1218.0
E 201 St & Briggs Ave,8717.07,40.87207,-73.88458999999999,911,753,158,127.0,114.0,0.8976377952755905,640.0,1344.0
Giles Pl & Fort Independence St,8786.01,40.87869,-73.89862,909,668,241,247.0,222.0,0.8987854251012146,664.0,1394.4
E 174 St & Walton Ave,8285.09,40.84481099999999,-73.912042,908,724,184,86.0,64.0,0.7441860465116279,595.0,1249.5
Cabrini Blvd & W 177 St,8358.10,40.848282,-73.941343,907,709,198,129.0,118.0,0.9147286821705426,720.0,1512.0
Strong St & University Ave,8707.04,40.87119,-73.89918,903,659,244,71.0,59.0,0.8309859154929577,654.0,1373.4
3 Ave & E 82 St,7154.1,40.775744,-73.9563752,899,783,116,4326.0,3117.0,0.7205270457697642,12655.0,26575.5
Corona Ave & 111 St,6053.01,40.7408,-73.84978000000001,898,458,440,67.0,47.0,0.7014925373134329,493.0,1035.3
W 163 St & Edgecombe Ave,8153.10,40.835798,-73.937496,895,766,129,102.0,69.0,0.6764705882352942,707.0,1484.7
Page Pl & Grand Ave,5409.02,40.71798,-73.91818,892,627,265,118.0,81.0,0.6864406779661016,716.0,1503.6000000000001
Jerome Ave & W 184 St,8550.01,40.860814,-73.902541,892,743,149,68.0,47.0,0.6911764705882353,588.0,1234.8
43 St & 37 Ave,6401.01,40.750181,-73.919998,891,790,101,183.0,117.0,0.639344262295082,619.0,1299.9
87 St & 30 Ave,6780.06,40.76156,-73.88167,890,712,178,146.0,116.0,0.7945205479452054,680.0,1428.0
W 238 St & Tibbett Ave,8897.05,40.88602,-73.90232,889,598,291,125.0,73.0,0.584,613.0,1287.3
Railroad Ave & Kay Ave,4990.02,40.70514807698391,-73.97078096866608,888,665,223,24.0,15.0,0.625,736.0,1545.6000000000001
Shea Rd & Boat Basin Pl,6633.01,40.75777,-73.84887,885,563,322,13.0,9.0,0.6923076923076923,710.0,1491.0
Grand Concourse & E 199 St,8703.05,40.87142,-73.88839,883,661,222,122.0,107.0,0.8770491803278688,591.0,1241.1000000000001
Hunts Point Ave & Bryant Ave,7820.05,40.813991,-73.8855,883,690,193,67.0,20.0,0.29850746268656714,616.0,1293.6000000000001
46 Ave & Junction Blvd,6231.01,40.74399,-73.86781,882,588,294,176.0,112.0,0.6363636363636364,644.0,1352.4
Waterloo Pl & Crotona Park East,8216.02,40.839194,-73.888587,877,662,215,73.0,49.0,0.6712328767123288,605.0,1270.5
73 St & 25 Ave,6757.03,40.76205,-73.895,875,664,211,66.0,36.0,0.5454545454545454,566.0,1188.6000000000001
Eliot Ave & 60 Ln,5248.05,40.71391,-73.90299,874,634,240,81.0,71.0,0.8765432098765432,638.0,1339.8
23 St & 3 Ave,3707.01,40.662611,-73.998623,874,636,238,125.0,98.0,0.784,542.0,1138.2
Corona Ave & 90 St,6123.02,40.74154,-73.87484,873,630,243,33.0,18.0,0.5454545454545454,622.0,1306.2
Crotona Park North & Prospect Ave,8236.01,40.841092,-73.892317,871,667,204,128.0,108.0,0.84375,605.0,1270.5
Cedar Ave & W Fordham Rd,8575.02,40.86156,-73.91219,870,572,298,85.0,38.0,0.4470588235294118,613.0,1287.3
Freeman St & Reverend James A Polite Ave,8080.01,40.830529,-73.894717,869,690,179,149.0,111.0,0.7449664429530202,592.0,1243.2
University Ave & Morton Pl,8384.04,40.85118155499656,-73.91465058978447,866,697,169,74.0,56.0,0.7567567567567568,603.0,1266.3
Clarkson Ave & E 40 St,3423.10,40.65592,-73.94068,866,660,206,135.0,81.0,0.6,685.0,1438.5
52 St & 1 Ave,3253.01,40.64929200000001,-74.020105,863,683,180,36.0,11.0,0.3055555555555556,589.0,1236.9
Featherbed Ln & Jerome Ave,8285.11,40.845505,-73.914311,863,751,112,83.0,30.0,0.3614457831325301,521.0,1094.1000000000001
Aqueduct Ave & W 190 St,8605.06,40.8649213,-73.9024238,862,698,164,113.0,97.0,0.8584070796460177,588.0,1234.8
Eastern Pkwy & Ralph Ave,3845.05,40.668519999999994,-73.92284,861,564,297,153.0,115.0,0.7516339869281046,625.0,1312.5
Allen St & Hester St,5343.1,40.71606,-73.99191,861,762,99,3713.0,2104.0,0.5666576892001077,14473.0,30393.300000000003
Lorimer St & Harrison Ave,4892.02,40.70272599999999,-73.94984,860,710,150,99.0,67.0,0.6767676767676768,571.0,1199.1000000000001
Seneca Ave & Decatur St,4757.06,40.69723,-73.89811,857,741,116,195.0,179.0,0.9179487179487179,667.0,1400.7
Rutland Rd & E 45 St,3567.05,40.66034,-73.93618,856,705,151,205.0,165.0,0.8048780487804879,582.0,1222.2
Case St & 94 St,6273.03,40.74619,-73.87193,854,637,217,150.0,125.0,0.8333333333333334,636.0,1335.6000000000001
E 187 St & 3 Ave,8489.06,40.85724,-73.8909,854,698,156,83.0,48.0,0.5783132530120482,566.0,1188.6000000000001
Webb Ave & W 190 St,8624.01,40.8660052,-73.904254892,854,721,133,181.0,131.0,0.7237569060773481,608.0,1276.8
47 Ave & Skillman Ave,6237.01,40.7437524099784,-73.94176483154297,852,697,155,65.0,10.0,0.15384615384615385,597.0,1253.7
Morgan Loading Docks,SYS038,40.709306335794274,-73.93117547035216,851,829,22,75.0,54.0,0.72,417.0,875.7
Crotona Park East & E 173 St,8182.02,40.837037,-73.890413,851,616,235,62.0,2.0,0.03225806451612903,579.0,1215.9
51 Ave & Van Loon St,6047.03,40.73832,-73.87913,850,668,182,81.0,60.0,0.7407407407407407,545.0,1144.5
112 St & Northern Blvd,6683.01,40.75787999999999,-73.85763,850,717,133,113.0,77.0,0.6814159292035398,582.0,1222.2
20 Ave & Shore Blvd,7391.02,40.785994,-73.915098,846,700,146,152.0,126.0,0.8289473684210527,569.0,1194.9
Broadway & W 234 St,8849.03,40.88185,-73.90291,843,614,229,39.0,30.0,0.7692307692307693,466.0,978.6
55 St & 5 Ave,3050.03,40.642407999999996,-74.013318,839,620,219,108.0,94.0,0.8703703703703703,610.0,1281.0
62 St & Northern Blvd,6536.02,40.754176,-73.900318,838,642,196,88.0,51.0,0.5795454545454546,537.0,1127.7
67 St & Erik Pl,2733.03,40.633385,-74.016562,836,635,201,185.0,139.0,0.7513513513513513,560.0,1176.0
Valentine Ave & E 183 St,8472.06,40.856987000000004,-73.898237,835,669,166,101.0,85.0,0.8415841584158416,512.0,1075.2
E 47 St & 2 Ave,6498.1,40.75323098,-73.97032517,833,741,92,4459.0,-3891.0,-0.8726171787396277,8901.0,18692.100000000002
Tyler Ave & Maurice Ave,5881.01,40.73394,-73.90128,832,687,145,126.0,107.0,0.8492063492063492,602.0,1264.2
W 51 St & 6 Ave,6740.1,40.760659700000005,-73.98042047,832,723,109,984.0,-2954.0,-3.002032520325203,14087.0,29582.7
107 St & 32 Ave,6724.01,40.75996,-73.86224,831,648,183,91.0,83.0,0.9120879120879121,644.0,1352.4
Prospect Pl & Howard Ave,3991.04,40.67260999999999,-73.91977,830,613,217,157.0,139.0,0.8853503184713376,603.0,1266.3
31 St & Broadway,6789.2,40.76211,-73.92523,830,727,103,2400.0,519.0,0.21625,11771.0,24719.100000000002
Palmetto St & Traffic Ave,5129.01,40.70929,-73.89441,830,643,187,122.0,110.0,0.9016393442622951,678.0,1423.8
Inwood Ave & W 170 St,8233.01,40.840536,-73.919228,825,681,144,89.0,21.0,0.23595505617977527,490.0,1029.0
Eames Pl & Claflin Ave,8672.05,40.869200000000006,-73.90121,824,592,232,83.0,77.0,0.927710843373494,577.0,1211.7
56 Dr & 59 St,5579.02,40.724030000000006,-73.90853,824,676,148,150.0,53.0,0.35333333333333333,504.0,1058.4
2 Ave & 32 St,3532.02,40.659175999999995,-74.006584,822,686,136,14.0,-2.0,-0.14285714285714285,603.0,1266.3
Bainbridge Ave & Bedford Park Blvd,8682.06,40.87002,-73.88565,821,574,247,103.0,85.0,0.8252427184466019,554.0,1163.4
Barry St & Tiffany St,7844.05,40.816126,-73.891559,820,601,219,98.0,68.0,0.6938775510204082,589.0,1236.9
57 St & Grand Ave,5440.05,40.71920999999999,-73.9124,817,562,255,37.0,0.0,0.0,680.0,1428.0
Shore Blvd & Astoria Park,7271.01,40.779770000000006,-73.923162,811,476,335,27.0,16.0,0.5925925925925926,316.0,663.6
99 St & 35 Ave,6542.05,40.75404,-73.86887,807,396,411,79.0,63.0,0.7974683544303798,586.0,1230.6000000000001
Aqueduct Ave & North St,8535.09,40.8604787,-73.9057169936,803,619,184,85.0,79.0,0.9294117647058824,536.0,1125.6000000000001
Cypress Hills St & Otto Rd,4904.03,40.70204,-73.89288,800,562,238,114.0,98.0,0.8596491228070176,579.0,1215.9
E 49 St & Church Ave,3300.04,40.65182,-73.93135,799,522,277,92.0,64.0,0.6956521739130435,536.0,1125.6000000000001
E 9 St & 5 Ave,5872.1,40.73275887045087,-73.99581670761108,798,695,103,3457.0,886.0,0.2562915822967891,8355.0,17545.5
54 St & 37 Ave,6468.01,40.75098,-73.90799,798,649,149,68.0,48.0,0.7058823529411765,558.0,1171.8
Troy Ave & Linden Blvd,3382.04,40.6533,-73.93644,788,677,111,267.0,203.0,0.7602996254681648,540.0,1134.0
47 St & 3 Ave,3243.02,40.649143,-74.012384,786,630,156,122.0,93.0,0.7622950819672131,538.0,1129.8
Intervale Ave & Kelly St,8044.09,40.827301,-73.896372,778,611,167,63.0,44.0,0.6984126984126984,486.0,1020.6
59 St & 41 Ave,6234.08,40.744577,-73.905986,774,638,136,106.0,83.0,0.7830188679245284,564.0,1184.4
E Mosholu Pkwy & Van Cortlandt Ave E,8778.01,40.87656,-73.88366,772,545,227,72.0,51.0,0.7083333333333334,495.0,1039.5
57 St & 1 Ave,3178.02,40.646377,-74.023087,771,587,184,25.0,8.0,0.32,558.0,1171.8
E Mosholu Pkwy & E 204 St,8748.02,40.8740704,-73.8833650931,765,591,174,99.0,89.0,0.898989898989899,499.0,1047.9
Water St & Fletcher St,5024.1,40.706410755236135,-74.00559738278389,765,648,117,1963.0,-1212.0,-0.6174223127865512,6787.0,14252.7
108 St & 39 Ave,6490.02,40.75165,-73.85915,765,431,334,101.0,86.0,0.8514851485148515,577.0,1211.7
Gerard Ave & E 165 St,8111.04,40.83173,-73.922394,760,621,139,52.0,44.0,0.8461538461538461,442.0,928.2
St Johns Pl & Howard Ave,3917.03,40.66992,-73.92002,757,516,241,128.0,106.0,0.828125,533.0,1119.3
Herkimer St & Eastern Pkwy,4129.10,40.67738,-73.90829,753,526,227,28.0,19.0,0.6785714285714286,616.0,1293.6000000000001
100 St & 37 Ave,6499.06,40.75243,-73.86717,749,500,249,102.0,85.0,0.8333333333333334,566.0,1188.6000000000001
104 St & Northern Blvd,6651.01,40.75755,-73.86454,745,516,229,92.0,68.0,0.7391304347826086,542.0,1138.2
30 Ave & 80 St,6787.02,40.76109,-73.88838,744,588,156,103.0,82.0,0.7961165048543689,525.0,1102.5
Hughes Ave & Oak Tree Pl,8369.08,40.85079,-73.88945,742,529,213,85.0,77.0,0.9058823529411765,542.0,1138.2
Somers St & Broadway,4203.04,40.67945,-73.90474,741,503,238,19.0,16.0,0.8421052631578947,588.0,1234.8
Bailey Ave & W 238 St,8862.02,40.88417,-73.89793,740,496,244,64.0,47.0,0.734375,460.0,966.0
Prospect Ave & Jennings St,8099.04,40.831762,-73.896853,737,550,187,85.0,70.0,0.8235294117647058,511.0,1073.1000000000001
Jerome Ave & E 198 St,8720.02,40.87144520687118,-73.89289632439613,737,586,151,72.0,59.0,0.8194444444444444,502.0,1054.2
Gleane St & Britton Ave,6281.01,40.74646,-73.87996,734,538,196,88.0,76.0,0.8636363636363636,516.0,1083.6000000000001
W 74 St & Columbus Ave,7230.1,40.7785669,-73.97754961,726,655,71,2487.0,1616.0,0.6497788500201045,7044.0,14792.400000000001
41 St & 3 Ave,3388.02,40.652512,-74.008906,725,617,108,78.0,40.0,0.5128205128205128,528.0,1108.8
Hudson St & Reade St,5359.1,40.71625008,-74.0091059,725,615,110,2849.0,743.0,0.2607932607932608,9680.0,20328.0
Audubon Ave & Fort George Ave,8491.07,40.85715781391904,-73.92717361450195,725,558,167,84.0,57.0,0.6785714285714286,531.0,1115.1000000000001
23 Ave & 83 St,6921.04,40.76646,-73.88674,723,525,198,35.0,18.0,0.5142857142857142,568.0,1192.8
Fairmount Pl & Prospect Ave,8272.05,40.843099,-73.889927,723,592,131,71.0,61.0,0.8591549295774648,528.0,1108.8
E 89 St & 3 Ave,7265.1,40.7806284,-73.9521667,723,652,71,3001.0,1920.0,0.639786737754082,6017.0,12635.7
Cortelyou Rd & E 34 St,3087.01,40.64454,-73.94486,723,434,289,72.0,65.0,0.9027777777777778,504.0,1058.4
W 204 St & Nagle Ave,8579.03,40.863211,-73.920827,723,508,215,116.0,87.0,0.75,476.0,999.6
Van Cortlandt Park S & Dickinson Ave,8859.03,40.88435,-73.88781,721,571,150,68.0,52.0,0.7647058823529411,503.0,1056.3
